图片名称	文本描述	相似度	图片路径	Prompts文件
bowl_moderately_dirty_00184	drt_tableware, a lightweight bamboo soup bowl, wit...	1.0000	datasets/synthetic/bowl_moderately_dirty_00184.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00059	drt_tableware, a small, square-shaped snack bowl, ...	1.0000	datasets/synthetic/bowl_moderately_dirty_00059.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00305	drt_tableware, a bowl with a simple line drawing o...	1.0000	datasets/synthetic/bowl_moderately_dirty_00305.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00173	drt_tableware, a bowl with a muted, earthy color p...	1.0000	datasets/synthetic/bowl_moderately_dirty_00173.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00181	drt_tableware, a small, porcelain ring dish or bow...	1.0000	datasets/synthetic/bowl_moderately_dirty_00181.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00194	drt_tableware, a wide, flat bowl for serving curry...	1.0000	datasets/synthetic/bowl_moderately_dirty_00194.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00126	drt_tableware, a handcrafted bowl with a vibrant b...	1.0000	datasets/synthetic/bowl_moderately_dirty_00126.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00204	drt_tableware, a bowl with an iridescent, pearly g...	1.0000	datasets/synthetic/bowl_moderately_dirty_00204.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00287	drt_tableware, a tiny, thimble-sized salt bowl, wi...	1.0000	datasets/synthetic/bowl_moderately_dirty_00287.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00168	drt_tableware, a deep white ceramic soup bowl, wit...	1.0000	datasets/synthetic/bowl_moderately_dirty_00168.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_moderately_dirty_00035	drt_tableware, a ceramic yarn bowl with a swirl to...	1.0000	datasets/synthetic/bowl_moderately_dirty_00035.png	output/bowl/moderately_dirty/bowl_moderately_dirty_prompts.txt
bowl_slightly_dirty_00273	drt_tableware, a Japanese tea bowl, with a thin fi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00273.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00203	drt_tableware, a wide, shallow pasta bowl, with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00203.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00413	drt_tableware, a traditional enamelware bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00413.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00404	drt_tableware, a bowl with a rustic, farmhouse aes...	1.0000	datasets/synthetic/bowl_slightly_dirty_00404.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00294	drt_tableware, a bowl with a hand-painted geometri...	1.0000	datasets/synthetic/bowl_slightly_dirty_00294.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00181	drt_tableware, a small, porcelain ring dish or bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00181.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00234	drt_tableware, a bowl with an irregular, wavy rim,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00234.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00448	drt_tableware, a small, square-shaped snack bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00448.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00076	drt_tableware, a traditional enamelware bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00076.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00072	drt_tableware, a wide, flat-bottomed noodle bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00072.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00071	drt_tableware, a bowl with a high-gloss, cherry-re...	1.0000	datasets/synthetic/bowl_slightly_dirty_00071.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00025	drt_tableware, a glass bowl with an etched pattern...	1.0000	datasets/synthetic/bowl_slightly_dirty_00025.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00222	drt_tableware, a deep, earthy brown ceramic bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00222.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00163	drt_tableware, a bowl with a hammered copper exter...	1.0000	datasets/synthetic/bowl_slightly_dirty_00163.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00151	drt_tableware, a bowl with a whimsical animal shap...	1.0000	datasets/synthetic/bowl_slightly_dirty_00151.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00446	drt_tableware, a large, family-style wooden servin...	1.0000	datasets/synthetic/bowl_slightly_dirty_00446.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00017	drt_tableware, a traditional Korean rice bowl with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00017.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00162	drt_tableware, a bowl with a speckled glaze, with ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00162.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00140	drt_tableware, a coconut shell bowl, polished smoo...	1.0000	datasets/synthetic/bowl_slightly_dirty_00140.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00034	drt_tableware, a coconut shell bowl, polished smoo...	1.0000	datasets/synthetic/bowl_slightly_dirty_00034.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00420	drt_tableware, a bowl with a soft, matte pastel ye...	1.0000	datasets/synthetic/bowl_slightly_dirty_00420.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00400	drt_tableware, a bowl with a textured, sandy finis...	1.0000	datasets/synthetic/bowl_slightly_dirty_00400.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00427	drt_tableware, a glass bowl with an etched pattern...	1.0000	datasets/synthetic/bowl_slightly_dirty_00427.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00091	drt_tableware, a deep white ceramic soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00091.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00046	drt_tableware, a tiny, thimble-sized salt bowl, wi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00046.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00265	drt_tableware, a wide, flat-bottomed noodle bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00265.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00138	drt_tableware, a deep, cylindrical stoneware bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00138.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00169	drt_tableware, a bowl with a matte finish on the o...	1.0000	datasets/synthetic/bowl_slightly_dirty_00169.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00249	drt_tableware, a dark, moody stoneware soup bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00249.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00421	drt_tableware, a bowl with a single, bold brushstr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00421.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00363	drt_tableware, a traditional enamelware bowl, a tr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00363.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00358	drt_tableware, a small earthenware dipping bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00358.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00348	drt_tableware, a pastel green ice cream bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00348.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00403	drt_tableware, a translucent bone china soup bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00403.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00302	drt_tableware, a glass bowl with an etched pattern...	1.0000	datasets/synthetic/bowl_slightly_dirty_00302.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00347	drt_tableware, a simple, transparent glass salad b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00347.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00111	drt_tableware, a set of small, colorful salsa bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00111.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00411	drt_tableware, an olive wood bowl with a beautiful...	1.0000	datasets/synthetic/bowl_slightly_dirty_00411.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00299	drt_tableware, a nested set of colorful mixing bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00299.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00004	drt_tableware, a wide, flat-bottomed noodle bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00004.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00422	drt_tableware, a minimalist grey stoneware bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00422.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00154	drt_tableware, a set of small, colorful salsa bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00154.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00185	drt_tableware, a handcrafted bowl with a vibrant b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00185.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00383	drt_tableware, a small, square-shaped snack bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00383.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00331	drt_tableware, a bowl made of woven bamboo strips,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00331.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00018	drt_tableware, a bowl with a crackle glaze interio...	1.0000	datasets/synthetic/bowl_slightly_dirty_00018.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00020	drt_tableware, a wide, asymmetrical serving bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00020.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00284	drt_tableware, a Japanese-style ramen bowl with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00284.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00081	drt_tableware, a simple glass prep bowl, with a sc...	1.0000	datasets/synthetic/bowl_slightly_dirty_00081.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00084	drt_tableware, a simple, transparent glass salad b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00084.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00254	drt_tableware, a wheel-thrown pottery bowl with vi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00254.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00238	drt_tableware, a minimalist grey stoneware bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00238.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00167	drt_tableware, a small, delicate porcelain condime...	1.0000	datasets/synthetic/bowl_slightly_dirty_00167.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00175	drt_tableware, a nested set of colorful mixing bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00175.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00431	drt_tableware, an olive wood bowl with a beautiful...	1.0000	datasets/synthetic/bowl_slightly_dirty_00431.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00304	drt_tableware, a traditional Chinese soup bowl wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00304.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00112	drt_tableware, a footed dessert bowl for ice cream...	1.0000	datasets/synthetic/bowl_slightly_dirty_00112.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00013	drt_tableware, a simple, functional white cafeteri...	1.0000	datasets/synthetic/bowl_slightly_dirty_00013.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00120	drt_tableware, a bowl with a muted, earthy color p...	1.0000	datasets/synthetic/bowl_slightly_dirty_00120.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00334	drt_tableware, a deep white ceramic soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00334.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00280	drt_tableware, a large, lightweight melamine salad...	1.0000	datasets/synthetic/bowl_slightly_dirty_00280.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00174	drt_tableware, a traditional enamelware bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00174.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00329	drt_tableware, a bowl with a ribbed exterior textu...	1.0000	datasets/synthetic/bowl_slightly_dirty_00329.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00285	drt_tableware, a large, lightweight melamine salad...	1.0000	datasets/synthetic/bowl_slightly_dirty_00285.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00256	drt_tableware, a Japanese tea bowl, with a light d...	1.0000	datasets/synthetic/bowl_slightly_dirty_00256.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00070	drt_tableware, a pastel green ice cream bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00070.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00339	drt_tableware, a simple glass prep bowl, with a th...	1.0000	datasets/synthetic/bowl_slightly_dirty_00339.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00384	drt_tableware, a deep ramen bowl with notches for ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00384.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00361	drt_tableware, a sky blue cereal bowl, with a thin...	1.0000	datasets/synthetic/bowl_slightly_dirty_00361.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00325	drt_tableware, a bowl with a rustic, farmhouse aes...	1.0000	datasets/synthetic/bowl_slightly_dirty_00325.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00165	drt_tableware, a small, porcelain ring dish or bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00165.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00051	drt_tableware, a simple glass prep bowl, with a sm...	1.0000	datasets/synthetic/bowl_slightly_dirty_00051.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00030	drt_tableware, a bowl with a hand-painted geometri...	1.0000	datasets/synthetic/bowl_slightly_dirty_00030.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00144	drt_tableware, a handmade bowl with visible finger...	1.0000	datasets/synthetic/bowl_slightly_dirty_00144.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00113	drt_tableware, a handmade bowl with visible finger...	1.0000	datasets/synthetic/bowl_slightly_dirty_00113.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00436	drt_tableware, a pedestal fruit bowl, with a smear...	1.0000	datasets/synthetic/bowl_slightly_dirty_00436.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00262	drt_tableware, a wide, flat-bottomed noodle bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00262.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00092	drt_tableware, a simple, transparent glass salad b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00092.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00005	drt_tableware, a double-walled glass bowl for insu...	1.0000	datasets/synthetic/bowl_slightly_dirty_00005.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00148	drt_tableware, a bowl with a turquoise and brown r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00148.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00362	drt_tableware, a lightweight bamboo soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00362.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00303	drt_tableware, a bowl with a single, bold brushstr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00303.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00355	drt_tableware, a wide, flat bowl for serving curry...	1.0000	datasets/synthetic/bowl_slightly_dirty_00355.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00392	drt_tableware, a bowl with a bright, cheerful sunf...	1.0000	datasets/synthetic/bowl_slightly_dirty_00392.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00424	drt_tableware, a vintage glass punch bowl, with sm...	1.0000	datasets/synthetic/bowl_slightly_dirty_00424.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00074	drt_tableware, a bowl with a speckled glaze, with ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00074.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00410	drt_tableware, a deep purple, almost black, cerami...	1.0000	datasets/synthetic/bowl_slightly_dirty_00410.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00198	drt_tableware, a bowl with a matte finish on the o...	1.0000	datasets/synthetic/bowl_slightly_dirty_00198.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00043	drt_tableware, a simple, unglazed earthenware bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00043.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00248	drt_tableware, a sleek, modern stainless steel fru...	1.0000	datasets/synthetic/bowl_slightly_dirty_00248.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00306	drt_tableware, a bowl with a delicate, embossed pa...	1.0000	datasets/synthetic/bowl_slightly_dirty_00306.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00108	drt_tableware, a lightweight bamboo soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00108.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00319	drt_tableware, a Japanese tea bowl, a trace of sau...	1.0000	datasets/synthetic/bowl_slightly_dirty_00319.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00176	drt_tableware, a matte black ceramic bowl, a trace...	1.0000	datasets/synthetic/bowl_slightly_dirty_00176.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00107	drt_tableware, a bowl with a hammered copper exter...	1.0000	datasets/synthetic/bowl_slightly_dirty_00107.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00219	drt_tableware, a minimalist grey stoneware bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00219.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00276	drt_tableware, a bowl with a matte finish on the o...	1.0000	datasets/synthetic/bowl_slightly_dirty_00276.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00106	drt_tableware, a bowl with a hammered copper exter...	1.0000	datasets/synthetic/bowl_slightly_dirty_00106.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00035	drt_tableware, a ceramic yarn bowl with a swirl to...	1.0000	datasets/synthetic/bowl_slightly_dirty_00035.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00155	drt_tableware, a heavy, stable ceramic batter bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00155.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00135	drt_tableware, a bowl with a gold-leaf interior, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00135.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00021	drt_tableware, a bowl with a textured, sandy finis...	1.0000	datasets/synthetic/bowl_slightly_dirty_00021.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00150	drt_tableware, a matte black ceramic bowl, with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00150.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00166	drt_tableware, a bowl with a high-gloss, cherry-re...	1.0000	datasets/synthetic/bowl_slightly_dirty_00166.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00156	drt_tableware, a terracotta-colored chili bowl, wi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00156.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00090	drt_tableware, a bowl with an irregular, wavy rim,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00090.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00357	drt_tableware, a bowl with a crackle glaze interio...	1.0000	datasets/synthetic/bowl_slightly_dirty_00357.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00214	drt_tableware, a deep, narrow bowl for pho, with a...	1.0000	datasets/synthetic/bowl_slightly_dirty_00214.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00142	drt_tableware, a wheel-thrown pottery bowl with vi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00142.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00370	drt_tableware, a matte black ceramic bowl, with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00370.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00129	drt_tableware, a bowl with a rich, oxblood glaze, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00129.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00414	drt_tableware, a footed dessert bowl for ice cream...	1.0000	datasets/synthetic/bowl_slightly_dirty_00414.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00236	drt_tableware, a ceramic yarn bowl with a swirl to...	1.0000	datasets/synthetic/bowl_slightly_dirty_00236.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00063	drt_tableware, a bowl made of woven bamboo strips,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00063.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00247	drt_tableware, a tiny, thimble-sized salt bowl, wi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00247.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00064	drt_tableware, a cheerful, polka-dotted ceramic bo...	1.0000	datasets/synthetic/bowl_slightly_dirty_00064.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00315	drt_tableware, a small, delicate porcelain condime...	1.0000	datasets/synthetic/bowl_slightly_dirty_00315.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00215	drt_tableware, a wide, shallow pasta bowl, with sm...	1.0000	datasets/synthetic/bowl_slightly_dirty_00215.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00344	drt_tableware, a simple, functional white cafeteri...	1.0000	datasets/synthetic/bowl_slightly_dirty_00344.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00282	drt_tableware, a wide, shallow bowl perfect for gr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00282.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00224	drt_tableware, a bowl with a textured, sandy finis...	1.0000	datasets/synthetic/bowl_slightly_dirty_00224.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00263	drt_tableware, a bowl with a dark, almost black, r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00263.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00313	drt_tableware, a bowl with a floral chintz pattern...	1.0000	datasets/synthetic/bowl_slightly_dirty_00313.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00291	drt_tableware, a handcrafted bowl with a vibrant b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00291.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
